id,created_at,annotation_created_at,label
1268877189983985664,2020-06-05 12:07:51+00:00,2020-10-26 22:59:53+00:00,positive
1268893389623345152,2020-06-05 13:12:13+00:00,2020-10-27 11:39:02+00:00,positive
1268903063768543232,2020-06-05 13:50:40+00:00,2020-10-27 11:35:15+00:00,neutral
1268921964887863296,2020-06-05 15:05:46+00:00,2020-10-27 11:43:26+00:00,neutral
1268981176020217856,2020-06-05 19:01:03+00:00,2020-10-26 22:53:20+00:00,neutral
1269005627562446848,2020-06-05 20:38:13+00:00,2020-10-27 11:40:08+00:00,neutral
1269019162581614593,2020-06-05 21:32:00+00:00,2020-10-26 22:52:50+00:00,positive
1269072862805143552,2020-06-06 01:05:23+00:00,2020-10-27 11:35:33+00:00,positive
1269113417933127680,2020-06-06 03:46:32+00:00,2020-10-26 22:52:18+00:00,neutral
1269184899413610497,2020-06-06 08:30:34+00:00,2020-10-27 11:36:01+00:00,positive
1269228565939322883,2020-06-06 11:24:05+00:00,2020-10-27 11:33:00+00:00,positive
1269258969714917376,2020-06-06 13:24:54+00:00,2020-10-27 11:40:16+00:00,positive
1269265745852149761,2020-06-06 13:51:50+00:00,2020-10-27 11:34:58+00:00,negative
1269277817268654091,2020-06-06 14:39:48+00:00,2020-10-27 11:36:57+00:00,positive
1269347457315606528,2020-06-06 19:16:31+00:00,2020-10-27 11:36:53+00:00,positive
1270146603840466945,2020-06-09 00:12:03+00:00,2020-10-27 11:43:24+00:00,positive
1270196549704749056,2020-06-09 03:30:31+00:00,2020-10-27 11:30:06+00:00,positive
1270196870229393408,2020-06-09 03:31:47+00:00,2020-10-26 22:49:12+00:00,positive
1270207308602187778,2020-06-09 04:13:16+00:00,2020-10-26 22:56:32+00:00,positive
1270334531774660609,2020-06-09 12:38:48+00:00,2020-10-27 11:38:24+00:00,positive
1270335853550645248,2020-06-09 12:44:03+00:00,2020-10-27 11:27:24+00:00,neutral
1270416032390316032,2020-06-09 18:02:39+00:00,2020-10-26 22:51:32+00:00,positive
1270448989138071552,2020-06-09 20:13:37+00:00,2020-10-27 11:30:06+00:00,positive
1270507400001466375,2020-06-10 00:05:43+00:00,2020-10-27 11:40:50+00:00,negative
1270624621729951744,2020-06-10 07:51:31+00:00,2020-10-26 23:03:54+00:00,neutral
1270633598148804609,2020-06-10 08:27:11+00:00,2020-10-26 22:51:01+00:00,neutral
1270668757623603200,2020-06-10 10:46:54+00:00,2020-10-26 22:49:43+00:00,negative
1270689530396520448,2020-06-10 12:09:26+00:00,2020-10-27 11:27:49+00:00,neutral
1270748184663523329,2020-06-10 16:02:31+00:00,2020-10-27 11:32:39+00:00,positive
1270768960732987394,2020-06-10 17:25:04+00:00,2020-10-27 11:38:18+00:00,positive
1270769182108344320,2020-06-10 17:25:57+00:00,2020-10-27 11:28:34+00:00,positive
1270776439265263619,2020-06-10 17:54:47+00:00,2020-10-27 11:31:40+00:00,negative
1270801860153217029,2020-06-10 19:35:48+00:00,2020-10-26 22:50:00+00:00,neutral
1270818814444240896,2020-06-10 20:43:10+00:00,2020-10-27 11:37:02+00:00,positive
1270849813911752704,2020-06-10 22:46:21+00:00,2020-10-26 22:45:52+00:00,neutral
1270930766000795648,2020-06-11 04:08:02+00:00,2020-10-26 22:44:03+00:00,negative
1271140146428235777,2020-06-11 18:00:02+00:00,2020-10-27 11:32:24+00:00,neutral
1271179368744673280,2020-06-11 20:35:53+00:00,2020-10-26 22:50:20+00:00,positive
1271205945394163712,2020-06-11 22:21:29+00:00,2020-10-27 11:31:23+00:00,neutral
1271358370356711426,2020-06-12 08:27:10+00:00,2020-10-27 11:33:31+00:00,neutral
1271403640037629952,2020-06-12 11:27:03+00:00,2020-10-27 11:33:28+00:00,neutral
1271440187265093633,2020-06-12 13:52:17+00:00,2020-10-26 22:57:03+00:00,positive
1271590012853747712,2020-06-12 23:47:38+00:00,2020-10-27 11:39:24+00:00,positive
1271596022121336834,2020-06-13 00:11:31+00:00,2020-10-26 22:54:01+00:00,positive
1271602914193281030,2020-06-13 00:38:54+00:00,2020-10-26 22:52:49+00:00,neutral
1271625105400041472,2020-06-13 02:07:05+00:00,2020-10-26 22:53:15+00:00,negative
1271708908436905989,2020-06-13 07:40:05+00:00,2020-10-26 22:55:40+00:00,positive
1271800823593553921,2020-06-13 13:45:19+00:00,2020-10-27 11:52:29+00:00,positive
1271803332416294912,2020-06-13 13:55:18+00:00,2020-10-27 11:32:45+00:00,neutral
1271814403722272768,2020-06-13 14:39:17+00:00,2020-10-26 22:59:53+00:00,neutral
1271833630260723712,2020-06-13 15:55:41+00:00,2020-10-27 11:37:41+00:00,negative
1271867790333489155,2020-06-13 18:11:26+00:00,2020-10-26 22:57:23+00:00,positive
1271869550963949568,2020-06-13 18:18:25+00:00,2020-10-27 11:38:20+00:00,negative
1271921123740004353,2020-06-13 21:43:21+00:00,2020-10-27 11:38:50+00:00,positive
1271923896778973184,2020-06-13 21:54:22+00:00,2020-10-27 11:27:27+00:00,positive
1271927396380393472,2020-06-13 22:08:17+00:00,2020-10-27 11:28:12+00:00,negative
1271979680002965504,2020-06-14 01:36:02+00:00,2020-10-27 11:42:11+00:00,negative
1271996037557673984,2020-06-14 02:41:02+00:00,2020-10-27 11:28:36+00:00,positive
1272121873200021504,2020-06-14 11:01:04+00:00,2020-10-27 11:30:32+00:00,negative
1272189427167760386,2020-06-14 15:29:30+00:00,2020-10-26 23:02:04+00:00,positive
1272194196254846981,2020-06-14 15:48:27+00:00,2020-10-27 11:37:00+00:00,neutral
1272227960347660288,2020-06-14 18:02:37+00:00,2020-10-27 11:41:31+00:00,positive
1272232887849492480,2020-06-14 18:22:12+00:00,2020-10-27 11:37:36+00:00,positive
1272237454959968257,2020-06-14 18:40:20+00:00,2020-10-27 11:34:06+00:00,neutral
1272257582900576257,2020-06-14 20:00:19+00:00,2020-10-27 11:28:32+00:00,negative
1272294535515607040,2020-06-14 22:27:10+00:00,2020-10-26 22:56:50+00:00,neutral
1272301772405497856,2020-06-14 22:55:55+00:00,2020-10-27 11:27:21+00:00,neutral
1272328176518258689,2020-06-15 00:40:50+00:00,2020-10-27 11:39:50+00:00,negative
1272462548240142338,2020-06-15 09:34:47+00:00,2020-10-26 23:02:33+00:00,neutral
1272537173846298629,2020-06-15 14:31:19+00:00,2020-10-27 11:36:04+00:00,positive
1272550826851041280,2020-06-15 15:25:34+00:00,2020-10-27 11:41:58+00:00,negative
1272580402675408897,2020-06-15 17:23:06+00:00,2020-10-27 11:27:37+00:00,positive
1272922984357851136,2020-06-16 16:04:23+00:00,2020-07-14 05:06:55+00:00,negative
1272923587649953793,2020-06-16 16:06:47+00:00,2020-07-14 05:05:56+00:00,positive
1272923640749674496,2020-06-16 16:07:00+00:00,2020-07-14 05:05:31+00:00,positive
1272923694105493511,2020-06-16 16:07:13+00:00,2020-06-29 13:38:51+00:00,positive
1273937343649665024,2020-06-19 11:15:05+00:00,2020-10-27 11:25:51+00:00,neutral
1273970076501368833,2020-06-19 13:25:10+00:00,2020-10-26 22:50:31+00:00,neutral
1274080230458744838,2020-06-19 20:42:52+00:00,2020-10-27 11:35:51+00:00,positive
1274086880137695235,2020-06-19 21:09:18+00:00,2020-10-27 11:35:09+00:00,positive
1274200827117203462,2020-06-20 04:42:05+00:00,2020-10-27 11:42:04+00:00,negative
1274357439903617025,2020-06-20 15:04:24+00:00,2020-10-27 11:38:22+00:00,neutral
1274459777066831872,2020-06-20 21:51:03+00:00,2020-10-27 11:29:39+00:00,neutral
1274464457939398656,2020-06-20 22:09:39+00:00,2020-10-27 11:38:42+00:00,positive
1274856532765630464,2020-06-22 00:07:37+00:00,2020-10-27 11:29:27+00:00,negative
1274917121336565760,2020-06-22 04:08:23+00:00,2020-10-27 11:34:39+00:00,neutral
1274931069242859520,2020-06-22 05:03:48+00:00,2020-10-26 22:52:37+00:00,neutral
1274978097209782277,2020-06-22 08:10:40+00:00,2020-10-26 22:48:15+00:00,neutral
1274990476198887424,2020-06-22 08:59:52+00:00,2020-10-27 11:34:28+00:00,neutral
1275042200070610945,2020-06-22 12:25:24+00:00,2020-10-26 22:56:58+00:00,neutral
1275051703545614337,2020-06-22 13:03:10+00:00,2020-10-27 11:26:35+00:00,neutral
1275055206917603328,2020-06-22 13:17:05+00:00,2020-10-26 22:51:24+00:00,neutral
1275063990721208321,2020-06-22 13:51:59+00:00,2020-10-27 11:26:15+00:00,neutral
1275115346052042752,2020-06-22 17:16:03+00:00,2020-10-26 23:01:24+00:00,neutral
1275636621191372801,2020-06-24 03:47:25+00:00,2020-10-27 11:40:48+00:00,positive
1275658201489379336,2020-06-24 05:13:10+00:00,2020-10-26 22:58:00+00:00,positive
1275794275264016384,2020-06-24 14:13:52+00:00,2020-10-27 11:42:34+00:00,positive
1275797305371828224,2020-06-24 14:25:55+00:00,2020-10-27 11:38:27+00:00,neutral
1275824795351838721,2020-06-24 16:15:09+00:00,2020-10-27 11:31:08+00:00,neutral
1275929436496560133,2020-06-24 23:10:57+00:00,2020-10-26 22:53:44+00:00,neutral
1276312500192116737,2020-06-26 00:33:07+00:00,2020-10-27 11:38:07+00:00,positive
1276381046116769797,2020-06-26 05:05:30+00:00,2020-10-27 11:40:08+00:00,neutral
1276398157652525056,2020-06-26 06:13:29+00:00,2020-10-26 22:54:52+00:00,neutral
1276545319241748480,2020-06-26 15:58:15+00:00,2020-10-26 22:49:16+00:00,neutral
1276594164403245056,2020-06-26 19:12:21+00:00,2020-10-27 11:39:06+00:00,neutral
1276608934619439104,2020-06-26 20:11:02+00:00,2020-10-27 11:43:06+00:00,positive
1276636837008732162,2020-06-26 22:01:55+00:00,2020-10-27 11:39:19+00:00,positive
1276696364814987264,2020-06-27 01:58:27+00:00,2020-10-26 23:01:42+00:00,negative
1276752095945900033,2020-06-27 05:39:55+00:00,2020-10-26 23:03:42+00:00,neutral
1276778218671034369,2020-06-27 07:23:43+00:00,2020-10-27 11:28:43+00:00,positive
1276824923206488065,2020-06-27 10:29:18+00:00,2020-10-27 11:32:29+00:00,negative
1276840551879446531,2020-06-27 11:31:24+00:00,2020-10-27 11:45:07+00:00,neutral
1276910541554974720,2020-06-27 16:09:31+00:00,2020-10-27 11:38:50+00:00,negative
1276984444910555136,2020-06-27 21:03:11+00:00,2020-10-26 22:48:47+00:00,positive
1277024291226345473,2020-06-27 23:41:31+00:00,2020-10-26 22:54:18+00:00,neutral
1277403744150355968,2020-06-29 00:49:20+00:00,2020-10-27 11:47:21+00:00,neutral
1277549919218302978,2020-06-29 10:30:11+00:00,2020-10-26 22:56:15+00:00,negative
1277571938584535044,2020-06-29 11:57:40+00:00,2020-10-27 11:34:54+00:00,negative
1277580113996111872,2020-06-29 12:30:10+00:00,2020-10-26 22:57:00+00:00,positive
1277581910005428225,2020-06-29 12:37:18+00:00,2020-10-26 22:50:28+00:00,positive
1277588505238081536,2020-06-29 13:03:30+00:00,2020-10-26 22:50:36+00:00,positive
1277640112445239298,2020-06-29 16:28:34+00:00,2020-10-27 11:33:36+00:00,neutral
1277654432029736965,2020-06-29 17:25:28+00:00,2020-10-27 11:26:28+00:00,negative
1277656667669348352,2020-06-29 17:34:21+00:00,2020-10-27 11:26:55+00:00,negative
1277668856908185602,2020-06-29 18:22:48+00:00,2020-10-26 22:47:31+00:00,positive
1277671734615949315,2020-06-29 18:34:14+00:00,2020-10-27 11:33:15+00:00,neutral
1277685807718060033,2020-06-29 19:30:09+00:00,2020-10-26 22:49:44+00:00,neutral
1277739640209002498,2020-06-29 23:04:04+00:00,2020-10-27 11:32:31+00:00,negative
1277742591606431746,2020-06-29 23:15:47+00:00,2020-10-27 11:43:30+00:00,positive
1277884802256048128,2020-06-30 08:40:53+00:00,2020-10-27 11:38:31+00:00,positive
1277906323624136704,2020-06-30 10:06:24+00:00,2020-10-26 22:49:03+00:00,negative
1277930609558450177,2020-06-30 11:42:54+00:00,2020-10-27 11:32:26+00:00,neutral
1277936054071255040,2020-06-30 12:04:32+00:00,2020-10-27 11:36:26+00:00,positive
1277971857652674564,2020-06-30 14:26:49+00:00,2020-10-27 11:33:21+00:00,negative
1278005619732209666,2020-06-30 16:40:58+00:00,2020-10-26 22:52:01+00:00,neutral
1278007911499747329,2020-06-30 16:50:04+00:00,2020-10-26 23:04:18+00:00,positive
1278009192478052352,2020-06-30 16:55:10+00:00,2020-10-26 22:52:25+00:00,negative
1278009408522383361,2020-06-30 16:56:01+00:00,2020-10-27 11:34:36+00:00,positive
1278027601043501057,2020-06-30 18:08:19+00:00,2020-10-27 11:35:33+00:00,neutral
1278041858866700288,2020-06-30 19:04:58+00:00,2020-10-26 22:56:17+00:00,negative
1278055021926629376,2020-06-30 19:57:16+00:00,2020-10-26 23:00:02+00:00,negative
1278170232121589763,2020-07-01 03:35:05+00:00,2020-10-27 11:38:33+00:00,positive
1278173805433753600,2020-07-01 03:49:17+00:00,2020-10-27 11:36:39+00:00,neutral
1278177777422827520,2020-07-01 04:05:04+00:00,2020-10-26 22:55:28+00:00,neutral
1278239479367598080,2020-07-01 08:10:15+00:00,2020-10-26 22:49:09+00:00,positive
1278290133448626179,2020-07-01 11:31:31+00:00,2020-10-26 23:04:02+00:00,positive
1278306819245518849,2020-07-01 12:37:50+00:00,2020-10-27 11:26:25+00:00,neutral
1278325976397762562,2020-07-01 13:53:57+00:00,2020-10-27 11:50:09+00:00,positive
1278344373449654273,2020-07-01 15:07:03+00:00,2020-10-27 11:34:02+00:00,neutral
1278348264266518528,2020-07-01 15:22:31+00:00,2020-10-26 22:56:06+00:00,neutral
1278353434052366337,2020-07-01 15:43:03+00:00,2020-10-27 11:38:56+00:00,positive
1278404253376294913,2020-07-01 19:05:00+00:00,2020-10-27 11:37:16+00:00,positive
1278406446917529601,2020-07-01 19:13:43+00:00,2020-10-27 11:40:18+00:00,positive
1278436491790876673,2020-07-01 21:13:06+00:00,2020-10-27 11:36:12+00:00,neutral
1278463907661705216,2020-07-01 23:02:02+00:00,2020-10-27 11:35:04+00:00,positive
1278471054030073856,2020-07-01 23:30:26+00:00,2020-10-27 11:33:53+00:00,positive
1278628499692101633,2020-07-02 09:56:04+00:00,2020-10-27 11:31:49+00:00,positive
1278629722860093440,2020-07-02 10:00:56+00:00,2020-10-27 11:35:58+00:00,positive
1278640254228914176,2020-07-02 10:42:47+00:00,2020-10-26 22:45:45+00:00,positive
1278727644847243270,2020-07-02 16:30:02+00:00,2020-10-27 11:30:04+00:00,positive
1278737071075586048,2020-07-02 17:07:30+00:00,2020-10-26 22:45:57+00:00,negative
1278739979901034498,2020-07-02 17:19:03+00:00,2020-10-26 23:13:54+00:00,negative
1278747731415183360,2020-07-02 17:49:51+00:00,2020-10-27 11:35:19+00:00,positive
1278790181051461633,2020-07-02 20:38:32+00:00,2020-10-27 11:27:24+00:00,neutral
1278834302910857217,2020-07-02 23:33:52+00:00,2020-10-26 22:47:14+00:00,positive
1278893239718645760,2020-07-03 03:28:03+00:00,2020-10-27 11:31:15+00:00,positive
1278974710433427458,2020-07-03 08:51:47+00:00,2020-10-26 22:57:49+00:00,positive
1279015425964048385,2020-07-03 11:33:35+00:00,2020-10-27 11:33:51+00:00,neutral
1279016608275423238,2020-07-03 11:38:17+00:00,2020-10-27 11:43:18+00:00,neutral
1279021232793452544,2020-07-03 11:56:39+00:00,2020-10-27 11:38:20+00:00,positive
1279065081771327489,2020-07-03 14:50:54+00:00,2020-10-27 11:35:36+00:00,positive
1279081266135142401,2020-07-03 15:55:12+00:00,2020-10-27 11:28:13+00:00,neutral
1279097345523748864,2020-07-03 16:59:06+00:00,2020-10-26 22:50:43+00:00,negative
1279123333766737920,2020-07-03 18:42:22+00:00,2020-10-27 11:39:40+00:00,positive
1279145893783130112,2020-07-03 20:12:01+00:00,2020-10-26 22:51:13+00:00,neutral
1279208301511741440,2020-07-04 00:20:00+00:00,2020-10-27 11:35:51+00:00,neutral
1279228536478302208,2020-07-04 01:40:24+00:00,2020-10-26 23:08:34+00:00,positive
1279264174221058048,2020-07-04 04:02:01+00:00,2020-10-27 11:34:55+00:00,positive
1279297535669084162,2020-07-04 06:14:35+00:00,2020-10-27 11:38:24+00:00,positive
1279408758272200706,2020-07-04 13:36:32+00:00,2020-10-26 22:46:28+00:00,neutral
1279458353354178565,2020-07-04 16:53:37+00:00,2020-10-27 11:34:08+00:00,positive
1279489752564195330,2020-07-04 18:58:23+00:00,2020-10-27 11:39:31+00:00,neutral
1279493970033348608,2020-07-04 19:15:08+00:00,2020-10-27 11:45:46+00:00,neutral
1279542481529573379,2020-07-04 22:27:55+00:00,2020-10-26 22:56:14+00:00,neutral
1279648345552678912,2020-07-05 05:28:34+00:00,2020-10-26 22:50:02+00:00,negative
1279663861692579840,2020-07-05 06:30:14+00:00,2020-10-26 22:49:04+00:00,neutral
1279666817385013249,2020-07-05 06:41:58+00:00,2020-10-26 22:55:09+00:00,positive
1279668632511864832,2020-07-05 06:49:11+00:00,2020-10-27 11:40:28+00:00,positive
1279722506367070208,2020-07-05 10:23:16+00:00,2020-10-27 11:43:45+00:00,neutral
1279739241866633217,2020-07-05 11:29:46+00:00,2020-10-27 11:35:42+00:00,positive
1279766615236718592,2020-07-05 13:18:32+00:00,2020-10-27 11:35:38+00:00,negative
1279804398940631040,2020-07-05 15:48:40+00:00,2020-10-26 22:49:57+00:00,neutral
1279827830214361089,2020-07-05 17:21:47+00:00,2020-10-27 11:31:34+00:00,neutral
1279865328202182662,2020-07-05 19:50:47+00:00,2020-10-26 22:54:33+00:00,neutral
1279944887144570880,2020-07-06 01:06:55+00:00,2020-10-26 22:49:23+00:00,neutral
1279976601749540865,2020-07-06 03:12:57+00:00,2020-10-27 11:34:28+00:00,positive
1279990900098125826,2020-07-06 04:09:46+00:00,2020-10-26 22:57:16+00:00,positive
1280048197054988290,2020-07-06 07:57:26+00:00,2020-10-27 11:31:16+00:00,negative
1280118253705203712,2020-07-06 12:35:49+00:00,2020-10-27 11:36:02+00:00,neutral
1280125117151010818,2020-07-06 13:03:06+00:00,2020-10-26 22:48:03+00:00,positive
1280223564608790529,2020-07-06 19:34:17+00:00,2020-10-26 22:56:42+00:00,neutral
1280229537645805569,2020-07-06 19:58:01+00:00,2020-10-26 22:53:19+00:00,negative
1280293865191170048,2020-07-07 00:13:38+00:00,2020-10-27 11:37:35+00:00,negative
1280358129952153601,2020-07-07 04:29:00+00:00,2020-10-26 22:57:16+00:00,neutral
1280360018592722944,2020-07-07 04:36:31+00:00,2020-10-26 23:10:18+00:00,positive
1280402564186587136,2020-07-07 07:25:34+00:00,2020-10-27 11:46:54+00:00,neutral
1280456940473200640,2020-07-07 11:01:39+00:00,2020-10-26 22:49:53+00:00,neutral
1280462199182577664,2020-07-07 11:22:32+00:00,2020-10-26 22:46:53+00:00,neutral
1280479240396382208,2020-07-07 12:30:15+00:00,2020-10-26 23:18:03+00:00,neutral
1280480937357332481,2020-07-07 12:37:00+00:00,2020-10-26 22:51:13+00:00,neutral
1280484883572207616,2020-07-07 12:52:41+00:00,2020-10-26 22:44:40+00:00,negative
1280508843756261376,2020-07-07 14:27:53+00:00,2020-10-27 11:31:03+00:00,neutral
1280519444716978179,2020-07-07 15:10:01+00:00,2020-10-27 11:29:48+00:00,neutral
1280550407211585536,2020-07-07 17:13:03+00:00,2020-10-27 11:36:10+00:00,negative
1280559718449270784,2020-07-07 17:50:03+00:00,2020-10-26 22:45:43+00:00,negative
1280596666526113795,2020-07-07 20:16:52+00:00,2020-10-27 11:31:56+00:00,negative
1280648893068435458,2020-07-07 23:44:24+00:00,2020-10-26 22:47:39+00:00,negative
1281046826259529728,2020-07-09 02:05:38+00:00,2020-10-26 22:50:45+00:00,neutral
1281047131869138945,2020-07-09 02:06:51+00:00,2020-10-27 11:39:28+00:00,positive
1281053132961660930,2020-07-09 02:30:42+00:00,2020-10-26 22:53:30+00:00,neutral
1281067591218364416,2020-07-09 03:28:09+00:00,2020-10-27 11:33:39+00:00,positive
1281097462980075520,2020-07-09 05:26:51+00:00,2020-10-27 11:32:42+00:00,negative
1281099708182585350,2020-07-09 05:35:46+00:00,2020-10-26 23:00:06+00:00,neutral
1281111961288073220,2020-07-09 06:24:28+00:00,2020-10-26 22:53:38+00:00,neutral
1281217741828100096,2020-07-09 13:24:48+00:00,2020-10-26 22:58:58+00:00,positive
1281222219205615617,2020-07-09 13:42:35+00:00,2020-10-27 11:38:19+00:00,positive
1281269159284707329,2020-07-09 16:49:07+00:00,2020-10-27 11:38:39+00:00,neutral
1281311775741353985,2020-07-09 19:38:27+00:00,2020-10-26 22:47:58+00:00,neutral
1281314575640596485,2020-07-09 19:49:35+00:00,2020-10-26 22:52:35+00:00,positive
1281317285441855488,2020-07-09 20:00:21+00:00,2020-10-27 11:31:33+00:00,positive
1281335184219045888,2020-07-09 21:11:28+00:00,2020-10-27 11:41:16+00:00,neutral
1281428484087218176,2020-07-10 03:22:13+00:00,2020-10-27 11:38:26+00:00,positive
1281433684600594434,2020-07-10 03:42:52+00:00,2020-10-27 11:33:23+00:00,positive
1281447164145795074,2020-07-10 04:36:26+00:00,2020-10-27 11:32:43+00:00,positive
1281484089497919488,2020-07-10 07:03:10+00:00,2020-10-27 11:37:21+00:00,neutral
1281505548983205889,2020-07-10 08:28:26+00:00,2020-10-26 22:53:04+00:00,positive
1281578859616509952,2020-07-10 13:19:45+00:00,2020-10-27 11:33:03+00:00,neutral
1281581849257500672,2020-07-10 13:31:38+00:00,2020-10-26 22:45:07+00:00,negative
1281600580171886592,2020-07-10 14:46:03+00:00,2020-10-26 22:52:04+00:00,neutral
1281628054872195072,2020-07-10 16:35:14+00:00,2020-10-27 11:30:37+00:00,neutral
1281678927576961024,2020-07-10 19:57:23+00:00,2020-10-26 22:48:49+00:00,negative
1281692481965432832,2020-07-10 20:51:15+00:00,2020-10-26 22:46:54+00:00,neutral
1281704969272299520,2020-07-10 21:40:52+00:00,2020-10-27 11:37:52+00:00,positive
1281720840263016449,2020-07-10 22:43:56+00:00,2020-10-27 11:28:31+00:00,positive
1282153763273400320,2020-07-12 03:24:13+00:00,2020-10-27 11:30:03+00:00,negative
1282173889863442432,2020-07-12 04:44:11+00:00,2020-10-27 11:41:01+00:00,positive
1282175861479727104,2020-07-12 04:52:01+00:00,2020-10-27 11:34:13+00:00,negative
1282236522608173056,2020-07-12 08:53:04+00:00,2020-10-27 11:34:38+00:00,positive
1282264196219109377,2020-07-12 10:43:02+00:00,2020-10-27 11:53:08+00:00,positive
1282313503957647366,2020-07-12 13:58:58+00:00,2020-10-27 11:07:57+00:00,neutral
1282334947366391808,2020-07-12 15:24:10+00:00,2020-10-27 11:38:54+00:00,negative
1282347538675142657,2020-07-12 16:14:12+00:00,2020-10-26 22:45:42+00:00,neutral
1282369017160835072,2020-07-12 17:39:33+00:00,2020-10-26 22:50:43+00:00,positive
1282369616048558081,2020-07-12 17:41:56+00:00,2020-10-26 22:51:18+00:00,neutral
1282388632129679363,2020-07-12 18:57:30+00:00,2020-10-27 11:38:29+00:00,positive
1282427317604802560,2020-07-12 21:31:13+00:00,2020-10-26 22:58:30+00:00,neutral
1282430626499645440,2020-07-12 21:44:22+00:00,2020-10-26 22:48:30+00:00,neutral
1282449491292049408,2020-07-12 22:59:20+00:00,2020-10-27 11:30:36+00:00,neutral
1282828899420905472,2020-07-14 00:06:58+00:00,2020-10-27 11:33:28+00:00,positive
1282863662219161607,2020-07-14 02:25:06+00:00,2020-10-26 22:47:18+00:00,neutral
1282912458298941441,2020-07-14 05:39:00+00:00,2020-10-27 11:36:33+00:00,positive
1282939106293620737,2020-07-14 07:24:53+00:00,2020-10-27 11:31:58+00:00,negative
1282972344563036160,2020-07-14 09:36:58+00:00,2020-10-26 22:51:20+00:00,negative
1283013844114141185,2020-07-14 12:21:52+00:00,2020-10-27 11:27:42+00:00,positive
1283023951329931264,2020-07-14 13:02:02+00:00,2020-10-27 11:34:49+00:00,positive
1283062344659005441,2020-07-14 15:34:35+00:00,2020-10-26 22:49:48+00:00,neutral
1283104163950469120,2020-07-14 18:20:46+00:00,2020-10-27 11:27:49+00:00,negative
1283146494351114245,2020-07-14 21:08:58+00:00,2020-10-27 11:32:09+00:00,positive
1283156327351513088,2020-07-14 21:48:02+00:00,2020-10-27 11:33:54+00:00,positive
1283157626415656960,2020-07-14 21:53:12+00:00,2020-10-26 22:54:00+00:00,neutral
1283158770617638917,2020-07-14 21:57:45+00:00,2020-10-27 11:34:07+00:00,positive
1283175138389659648,2020-07-14 23:02:47+00:00,2020-10-26 22:49:41+00:00,neutral
1283574078830292993,2020-07-16 01:28:02+00:00,2020-10-27 11:34:55+00:00,positive
1283594981480058883,2020-07-16 02:51:06+00:00,2020-10-26 22:50:11+00:00,negative
1283599905362247680,2020-07-16 03:10:40+00:00,2020-10-27 11:39:51+00:00,neutral
1283604613871153154,2020-07-16 03:29:22+00:00,2020-10-26 22:51:16+00:00,neutral
1283606315345031173,2020-07-16 03:36:08+00:00,2020-10-26 22:53:05+00:00,positive
1283636136854925313,2020-07-16 05:34:38+00:00,2020-10-27 11:49:14+00:00,positive
1283653438602203138,2020-07-16 06:43:23+00:00,2020-10-26 22:58:18+00:00,positive
1283671147800862720,2020-07-16 07:53:45+00:00,2020-10-26 22:45:39+00:00,neutral
1283671565159342080,2020-07-16 07:55:25+00:00,2020-10-27 11:39:25+00:00,positive
1283712984477569025,2020-07-16 10:40:00+00:00,2020-10-27 11:32:52+00:00,positive
1283713527899926528,2020-07-16 10:42:09+00:00,2020-10-27 11:30:26+00:00,negative
1283731897793646593,2020-07-16 11:55:09+00:00,2020-10-27 11:27:35+00:00,positive
1283738401510838272,2020-07-16 12:21:00+00:00,2020-10-26 22:49:08+00:00,neutral
1283746870217539584,2020-07-16 12:54:39+00:00,2020-10-27 11:30:53+00:00,positive
1283751423931555845,2020-07-16 13:12:45+00:00,2020-10-27 11:34:00+00:00,negative
1283751735597527041,2020-07-16 13:13:59+00:00,2020-10-26 22:48:56+00:00,neutral
1283754355372494849,2020-07-16 13:24:23+00:00,2020-10-27 11:37:53+00:00,neutral
1283759277254094858,2020-07-16 13:43:57+00:00,2020-10-26 22:48:00+00:00,negative
1283765928338034689,2020-07-16 14:10:23+00:00,2020-10-27 11:31:56+00:00,neutral
1283769865107656704,2020-07-16 14:26:01+00:00,2020-10-27 11:38:36+00:00,neutral
1283790223957274626,2020-07-16 15:46:55+00:00,2020-10-27 11:35:42+00:00,neutral
1283794013804466179,2020-07-16 16:01:59+00:00,2020-10-26 22:45:15+00:00,neutral
1283795023742431234,2020-07-16 16:06:00+00:00,2020-10-27 11:35:00+00:00,positive
1283810026432294914,2020-07-16 17:05:36+00:00,2020-10-26 22:48:51+00:00,neutral
1283818399559229441,2020-07-16 17:38:53+00:00,2020-10-27 11:39:27+00:00,positive
1283819699000631297,2020-07-16 17:44:03+00:00,2020-10-27 11:35:45+00:00,neutral
1283827409209503744,2020-07-16 18:14:41+00:00,2020-10-27 11:30:07+00:00,positive
1283834818460033025,2020-07-16 18:44:07+00:00,2020-10-27 11:30:04+00:00,neutral
1283837990503153666,2020-07-16 18:56:44+00:00,2020-10-27 11:31:23+00:00,neutral
1283841285707759617,2020-07-16 19:09:49+00:00,2020-10-27 11:29:01+00:00,positive
1284283505661194240,2020-07-18 00:27:03+00:00,2020-10-27 11:34:02+00:00,neutral
1284296731123830784,2020-07-18 01:19:36+00:00,2020-10-27 11:32:38+00:00,neutral
1284372001382113280,2020-07-18 06:18:42+00:00,2020-10-27 11:41:18+00:00,positive
1284397433057943554,2020-07-18 07:59:45+00:00,2020-10-26 22:54:41+00:00,neutral
1284435145135620096,2020-07-18 10:29:36+00:00,2020-10-27 11:36:25+00:00,neutral
